avgmaxtmp,avgmintmp,avgtmp,Geography,precipitation
82.63636364,17.27272727,51.54545455,"Carrizozo town, New Mexico",1.381818182
91.18181818,26.09090909,60.72727273,"Causey village, New Mexico",1.563636364
79.45454545,12.54545455,48.27272727,"Chama village, New Mexico",0.645454545
85.18181818,15.36363636,51.54545455,"Cimarron village, New Mexico",0.990909091
90.81818182,24.45454545,56.63636364,"Clayton town, New Mexico",1.181818182
91.54545455,29.18181818,65.09090909,"Cloudcroft village, New Mexico",1.1
91.18181818,26.09090909,60.72727273,"Clovis city, New Mexico",1.563636364
92.90909091,32.27272727,63.45454545,"Columbus village, New Mexico",0.845454545
82.54545455,21.63636364,52.27272727,"Corona village, New Mexico",1
86.18181818,31.27272727,59.81818182,"Corrales village, New Mexico",0.845454545
79.45454545,12.54545455,48.27272727,"Cuba village, New Mexico",0.645454545
92.90909091,32.27272727,63.45454545,"Deming city, New Mexico",0.845454545
85.18181818,15.36363636,51.54545455,"Des Moines village, New Mexico",0.990909091
96.45454545,33.81818182,63.18181818,"Dexter town, New Mexico",1.036363636
91.18181818,26.09090909,60.72727273,"Dora village, New Mexico",1.563636364
79.45454545,12.54545455,48.27272727,"Eagle Nest village, New Mexico",0.645454545
76.63636364,31.45454545,51.09090909,"Edgewood town, New Mexico",0.254545455
91.09090909,34.09090909,62.90909091,"Elephant Butte city, New Mexico",0.809090909
91.18181818,26.09090909,60.72727273,"Elida town, New Mexico",1.563636364
82.54545455,21.63636364,52.27272727,"Encino village, New Mexico",1
82.63636364,17.27272727,51.54545455,"Española city, New Mexico",1.381818182
76.63636364,31.45454545,51.09090909,"Estancia town, New Mexico",0.254545455
95.54545455,32.81818182,67.45454545,"Eunice city, New Mexico",0.563636364
86,21.36363636,55.36363636,"Farmington city, New Mexico",0.6
91.18181818,26.09090909,60.72727273,"Floyd village, New Mexico",1.563636364
85.18181818,15.36363636,51.54545455,"Folsom village, New Mexico",0.990909091
91.18181818,26.09090909,60.72727273,"Fort Sumner village, New Mexico",1.563636364
82.72727273,11.72727273,51.18181818,"Gallup city, New Mexico",0.872727273
94.27272727,26,60.27272727,"Grady village, New Mexico",1.263636364
83.18181818,14.36363636,52,"Grants city, New Mexico",0.709090909
90.81818182,24.45454545,56.63636364,"Grenville village, New Mexico",1.181818182
96.45454545,33.81818182,63.18181818,"Hagerman town, New Mexico",1.036363636
86.18181818,31.27272727,59.81818182,"Hatch village, New Mexico",0.845454545
95.54545455,32.81818182,67.45454545,"Hobbs city, New Mexico",0.563636364
96.45454545,33.81818182,63.18181818,"Hope village, New Mexico",1.036363636
91.18181818,26.09090909,60.72727273,"House village, New Mexico",1.563636364
92.90909091,32.27272727,63.45454545,"Hurley town, New Mexico",0.845454545
103,36.09090909,68.63636364,"Jal city, New Mexico",1.181818182
83.90909091,21.18181818,53.90909091,"Jemez Springs village, New Mexico",0.927272727
86,21.36363636,55.36363636,"Kirtland town, New Mexico",0.6
96.45454545,33.81818182,63.18181818,"Lake Arthur town, New Mexico",1.036363636
94.81818182,38.72727273,67.72727273,"Las Cruces city, New Mexico",1.054545455
82.63636364,17.27272727,51.54545455,"Las Vegas city, New Mexico",1.381818182
94.27272727,26,60.27272727,"Logan village, New Mexico",1.263636364
94.63636364,33.45454545,65.54545455,"Lordsburg city, New Mexico",0.845454545
86.18181818,31.27272727,59.81818182,"Los Lunas village, New Mexico",0.845454545
86.18181818,31.27272727,59.81818182,"Los Ranchos de Albuquerque village, New Mexico",0.845454545
98.27272727,35.27272727,65.09090909,"Loving village, New Mexico",1.045454545
95.54545455,32.81818182,67.45454545,"Lovington city, New Mexico",0.563636364
91.09090909,34.09090909,62.90909091,"Magdalena village, New Mexico",0.809090909
85.18181818,15.36363636,51.54545455,"Maxwell village, New Mexico",0.990909091
91.18181818,26.09090909,60.72727273,"Melrose village, New Mexico",1.563636364
94.81818182,38.72727273,67.72727273,"Mesilla town, New Mexico",1.054545455
83.18181818,14.36363636,52,"Milan village, New Mexico",0.709090909
76.63636364,31.45454545,51.09090909,"Moriarty city, New Mexico",0.254545455
94.27272727,26,60.27272727,"Mosquero village, New Mexico",1.263636364
76.63636364,31.45454545,51.09090909,"Mountainair town, New Mexico",0.254545455
83.90909091,21.18181818,53.90909091,"Pecos village, New Mexico",0.927272727
86.18181818,31.27272727,59.81818182,"Peralta town, New Mexico",0.845454545
91.18181818,26.09090909,60.72727273,"Portales city, New Mexico",1.563636364
79.45454545,12.54545455,48.27272727,"Questa village, New Mexico",0.645454545
85.18181818,15.36363636,51.54545455,"Raton city, New Mexico",0.990909091
79.45454545,12.54545455,48.27272727,"Red River town, New Mexico",0.645454545
89.45454545,21.18181818,58,"Reserve village, New Mexico",0.609090909
86.18181818,31.27272727,59.81818182,"Rio Rancho city, New Mexico",0.845454545
96.45454545,33.81818182,63.18181818,"Roswell city, New Mexico",1.036363636
82.63636364,17.27272727,51.54545455,"Roy village, New Mexico",1.381818182
91.54545455,29.18181818,65.09090909,"Ruidoso village, New Mexico",1.1
91.54545455,29.18181818,65.09090909,"Ruidoso Downs city, New Mexico",1.1
94.27272727,26,60.27272727,"San Jon village, New Mexico",1.263636364
91.09090909,34.09090909,62.90909091,"Santa Clara village, New Mexico",0.809090909
83.90909091,21.18181818,53.90909091,"Santa Fe city, New Mexico",0.927272727
82.54545455,21.63636364,52.27272727,"Santa Rosa city, New Mexico",1
83.90909091,21.18181818,53.90909091,"San Ysidro village, New Mexico",0.927272727
92.90909091,32.27272727,63.45454545,"Silver City town, New Mexico",0.845454545
91.09090909,34.09090909,62.90909091,"Socorro city, New Mexico",0.809090909
85.18181818,15.36363636,51.54545455,"Springer town, New Mexico",0.990909091
79.45454545,12.54545455,48.27272727,"Taos town, New Mexico",0.645454545
95.54545455,32.81818182,67.45454545,"Tatum town, New Mexico",0.563636364
91.45454545,28.27272727,58.27272727,"Texico city, New Mexico",1.163636364
86.18181818,31.27272727,59.81818182,"Tijeras village, New Mexico",0.845454545
91.09090909,34.09090909,62.90909091,"Truth or Consequences city, New Mexico",0.809090909
94.27272727,26,60.27272727,"Tucumcari city, New Mexico",1.263636364
91.54545455,29.18181818,65.09090909,"Tularosa village, New Mexico",1.1
82.54545455,21.63636364,52.27272727,"Vaughn town, New Mexico",1
98.09090909,37.18181818,69,"Virden village, New Mexico",0.518181818
82.63636364,17.27272727,51.54545455,"Wagon Mound village, New Mexico",1.381818182
76.63636364,31.45454545,51.09090909,"Willard village, New Mexico",0.254545455
91.09090909,34.09090909,62.90909091,"Williamsburg village, New Mexico",0.809090909
80.81818182,12.09090909,48.18181818,"Adams village, New York",2.918181818
83.54545455,16.72727273,49,"Addison village, New York",2.809090909
82.36363636,17.09090909,48.72727273,"Afton village, New York",1.190909091
88.45454545,30.36363636,56.45454545,"Airmont village, New York",4.336363636
83.36363636,24.54545455,50.63636364,"Akron village, New York",3.336363636
83.63636364,21.27272727,51,"Albany city, New York",3.790909091
83.81818182,23.18181818,50.81818182,"Albion village, New York",2.745454545
83.36363636,24.54545455,50.63636364,"Alden village, New York",3.336363636
83.36363636,24.54545455,50.63636364,"Alexander village, New York",3.336363636
80.81818182,12.09090909,48.18181818,"Alexandria Bay village, New York",2.918181818
79.27272727,19,47.45454545,"Alfred village, New York",3.018181818
79.27272727,19,47.45454545,"Allegany village, New York",3.018181818
84.90909091,21.63636364,51.09090909,"Almond village, New York",2.536363636
83.63636364,21.27272727,51,"Altamont village, New York",3.790909091
83.63636364,21.27272727,51,"Ames village, New York",3.790909091
84.36363636,30.54545455,54.72727273,"Amityville village, New York",3.581818182
83.63636364,21.27272727,51,"Amsterdam city, New York",3.790909091
79.27272727,19,47.45454545,"Andover village, New York",3.018181818
79.27272727,19,47.45454545,"Angelica village, New York",3.018181818
82.63636364,22.81818182,51.36363636,"Angola village, New York",2.727272727
81.36363636,16.27272727,47.45454545,"Antwerp village, New York",3.509090909
83.36363636,24.54545455,50.63636364,"Arcade village, New York",3.336363636
84.09090909,27.72727273,53.27272727,"Ardsley village, New York",3.509090909
81.45454545,13.09090909,47.90909091,"Argyle village, New York",3.627272727
84.90909091,21.63636364,51.09090909,"Arkport village, New York",2.536363636
84.36363636,30.54545455,54.72727273,"Asharoken village, New York",3.581818182
80.18181818,18.27272727,48.09090909,"Athens village, New York",3.9
84.45454545,32.72727273,55.81818182,"Atlantic Beach village, New York",3.818181818
83.36363636,24.54545455,50.63636364,"Attica village, New York",3.336363636
84.63636364,20.45454545,50.45454545,"Auburn city, New York",3.436363636
83,21.90909091,50.63636364,"Aurora village, New York",1.472727273
84.90909091,21.63636364,51.09090909,"Avoca village, New York",2.536363636
83.81818182,23.18181818,50.81818182,"Avon village, New York",2.745454545
84.36363636,30.54545455,54.72727273,"Babylon village, New York",3.581818182
82.36363636,17.09090909,48.72727273,"Bainbridge village, New York",1.190909091
84.63636364,20.45454545,50.45454545,"Baldwinsville village, New York",3.436363636
83.63636364,21.27272727,51,"Ballston Spa village, New York",3.790909091
83.36363636,24.54545455,50.63636364,"Barker village, New York",3.336363636
80.90909091,18.81818182,48.72727273,"Barneveld village, New York",1.945454545
83.81818182,23.18181818,50.81818182,"Batavia city, New York",2.745454545
83.54545455,16.72727273,49,"Bath village, New York",2.809090909
84.36363636,30.54545455,54.72727273,"Bayville village, New York",3.581818182
85.36363636,21.18181818,52.18181818,"Beacon city, New York",3.636363636
84.45454545,32.72727273,55.81818182,"Bellerose village, New York",3.818181818
81.18181818,25.90909091,53.72727273,"Belle Terre village, New York",3.554545455
81.18181818,25.90909091,53.72727273,"Bellport village, New York",3.554545455
79.27272727,19,47.45454545,"Belmont village, New York",3.018181818
78.09090909,22.27272727,48.09090909,"Bemus Point village, New York",0.736363636
83.81818182,23.18181818,50.81818182,"Bergen village, New York",2.745454545
82.36363636,17.09090909,48.72727273,"Binghamton city, New York",1.190909091
81.36363636,16.27272727,47.45454545,"Black River village, New York",3.509090909
83.36363636,24.54545455,50.63636364,"Blasdell village, New York",3.336363636
83.81818182,23.18181818,50.81818182,"Bloomfield village, New York",2.745454545
84.27272727,20.90909091,51.63636364,"Bloomingburg village, New York",2.609090909
79.27272727,19,47.45454545,"Bolivar village, New York",3.018181818
80.90909091,18.81818182,48.72727273,"Boonville village, New York",1.945454545
82.27272727,22.18181818,51.54545455,"Brewster village, New York",3.972727273
84.09090909,27.72727273,53.27272727,"Briarcliff Manor village, New York",3.509090909
84.36363636,30.54545455,54.72727273,"Brightwaters village, New York",3.581818182
83.63636364,21.27272727,51,"Broadalbin village, New York",3.790909091
83.81818182,23.18181818,50.81818182,"Brockport village, New York",2.745454545
78.09090909,22.27272727,48.09090909,"Brocton village, New York",0.736363636
84.09090909,27.72727273,53.27272727,"Bronxville village, New York",3.509090909
84.36363636,30.54545455,54.72727273,"Brookville village, New York",3.581818182
80.81818182,12.09090909,48.18181818,"Brownville village, New York",2.918181818
80.45454545,14.54545455,46.81818182,"Brushton village, New York",2.654545455
84.09090909,27.72727273,53.27272727,"Buchanan village, New York",3.509090909
83.36363636,24.54545455,50.63636364,"Buffalo city, New York",3.336363636
83.54545455,16.72727273,49,"Burdett village, New York",2.809090909
80.45454545,14.54545455,46.81818182,"Burke village, New York",2.654545455
83.81818182,23.18181818,50.81818182,"Caledonia village, New York",2.745454545
82.27272727,16.18181818,48.72727273,"Cambridge village, New York",3.481818182
80.90909091,18.81818182,48.72727273,"Camden village, New York",1.945454545
84.63636364,20.45454545,50.45454545,"Camillus village, New York",3.436363636
83.63636364,21.27272727,51,"Canajoharie village, New York",3.790909091
83,21.90909091,50.63636364,"Canandaigua city, New York",1.472727273
84.90909091,21.63636364,51.09090909,"Canaseraga village, New York",2.536363636
84.63636364,20.45454545,50.45454545,"Canastota village, New York",3.436363636
82.36363636,17.09090909,48.72727273,"Candor village, New York",1.190909091
84.90909091,21.63636364,51.09090909,"Canisteo village, New York",2.536363636
80.45454545,14.54545455,46.81818182,"Canton village, New York",2.654545455
80.81818182,12.09090909,48.18181818,"Cape Vincent village, New York",2.918181818
81.36363636,16.27272727,47.45454545,"Carthage village, New York",3.509090909
78.09090909,22.27272727,48.09090909,"Cassadaga village, New York",0.736363636
84.90909091,21.63636364,51.09090909,"Castile village, New York",2.536363636
83.63636364,21.27272727,51,"Castleton-on-Hudson village, New York",3.790909091
81.36363636,16.27272727,47.45454545,"Castorland village, New York",3.509090909
82.36363636,19.27272727,48.90909091,"Cato village, New York",3.427272727
80.18181818,18.27272727,48.09090909,"Catskill village, New York",3.9
78.09090909,22.27272727,48.09090909,"Cattaraugus village, New York",0.736363636
83,21.90909091,50.63636364,"Cayuga village, New York",1.472727273
82.36363636,17.09090909,48.72727273,"Cayuga Heights village, New York",1.190909091
84.63636364,20.45454545,50.45454545,"Cazenovia village, New York",3.436363636
84.45454545,32.72727273,55.81818182,"Cedarhurst village, New York",3.818181818
78.09090909,22.27272727,48.09090909,"Celoron village, New York",0.736363636
84.63636364,20.45454545,50.45454545,"Central Square village, New York",3.436363636
84.36363636,30.54545455,54.72727273,"Centre Island village, New York",3.581818182
79.81818182,19.18181818,47.90909091,"Champlain village, New York",1.263636364
79.81818182,19.18181818,47.90909091,"Chateaugay village, New York",1.263636364
80.18181818,18.27272727,48.09090909,"Chatham village, New York",3.9
80.81818182,12.09090909,48.18181818,"Chaumont village, New York",2.918181818
78.09090909,22.27272727,48.09090909,"Cherry Creek village, New York",0.736363636
79.63636364,22.45454545,49.27272727,"Cherry Valley village, New York",1.3
84.27272727,20.90909091,51.63636364,"Chester village, New York",2.609090909
88.45454545,30.36363636,56.45454545,"Chestnut Ridge village, New York",4.336363636
84.63636364,20.45454545,50.45454545,"Chittenango village, New York",3.436363636
83.81818182,23.18181818,50.81818182,"Churchville village, New York",2.745454545
80.81818182,12.09090909,48.18181818,"Clayton village, New York",2.918181818
79.63636364,22.45454545,49.27272727,"Clayville village, New York",1.3
84.63636364,20.45454545,50.45454545,"Cleveland village, New York",3.436363636
83,21.90909091,50.63636364,"Clifton Springs village, New York",1.472727273
79.63636364,22.45454545,49.27272727,"Clinton village, New York",1.3
82.36363636,19.27272727,48.90909091,"Clyde village, New York",3.427272727
83.63636364,21.27272727,51,"Cobleskill village, New York",3.790909091
84.90909091,21.63636364,51.09090909,"Cohocton village, New York",2.536363636
83.63636364,21.27272727,51,"Cohoes city, New York",3.790909091
80.90909091,18.81818182,48.72727273,"Cold Brook village, New York",1.945454545
85.36363636,21.18181818,52.18181818,"Cold Spring village, New York",3.636363636
83.63636364,21.27272727,51,"Colonie village, New York",3.790909091
80.90909091,18.81818182,48.72727273,"Constableville village, New York",1.945454545
81.36363636,16.27272727,47.45454545,"Copenhagen village, New York",3.509090909
83.36363636,24.54545455,50.63636364,"Corfu village, New York",3.336363636
81.45454545,13.09090909,47.90909091,"Corinth village, New York",3.627272727
83.54545455,16.72727273,49,"Corning city, New York",2.809090909
85.36363636,21.18181818,52.18181818,"Cornwall-on-Hudson village, New York",3.636363636
82.36363636,17.09090909,48.72727273,"Cortland city, New York",1.190909091
84.36363636,30.54545455,54.72727273,"Cove Neck village, New York",3.581818182
80.18181818,18.27272727,48.09090909,"Coxsackie village, New York",3.9
81.36363636,16.27272727,47.45454545,"Croghan village, New York",3.509090909
84.09090909,27.72727273,53.27272727,"Croton-on-Hudson village, New York",3.509090909
79.27272727,19,47.45454545,"Cuba village, New York",3.018181818
79.81818182,19.18181818,47.90909091,"Dannemora village, New York",1.263636364
84.90909091,21.63636364,51.09090909,"Dansville village, New York",2.536363636
81.36363636,16.27272727,47.45454545,"Deferiet village, New York",3.509090909
83.63636364,21.27272727,51,"Delanson village, New York",3.790909091
