id,Geography,stateAbbr,stateFullName
10396,"Red Cloud, Nebraska",NE, Nebraska
10397,"Republican City village, Nebraska",NE, Nebraska
10398,"Reynolds village, Nebraska",NE, Nebraska
10399,"Richland village, Nebraska",NE, Nebraska
10400,"Rising City village, Nebraska",NE, Nebraska
10401,"Riverdale village, Nebraska",NE, Nebraska
10402,"Riverton village, Nebraska",NE, Nebraska
10403,"Roca village, Nebraska",NE, Nebraska
10404,"Rockville village, Nebraska",NE, Nebraska
10405,"Rogers village, Nebraska",NE, Nebraska
10406,"Rosalie village, Nebraska",NE, Nebraska
10407,"Roseland village, Nebraska",NE, Nebraska
10408,"Royal village, Nebraska",NE, Nebraska
10409,"Rulo village, Nebraska",NE, Nebraska
10410,"Rushville, Nebraska",NE, Nebraska
10411,"Ruskin village, Nebraska",NE, Nebraska
10412,"Salem village, Nebraska",NE, Nebraska
10413,"Santee village, Nebraska",NE, Nebraska
10414,"Sargent, Nebraska",NE, Nebraska
10415,"Saronville village, Nebraska",NE, Nebraska
10416,"Schuyler, Nebraska",NE, Nebraska
10417,"Scotia village, Nebraska",NE, Nebraska
10418,"Scottsbluff, Nebraska",NE, Nebraska
10419,"Scribner, Nebraska",NE, Nebraska
10420,"Seward, Nebraska",NE, Nebraska
10421,"Shelby village, Nebraska",NE, Nebraska
10422,"Shelton village, Nebraska",NE, Nebraska
10423,"Shickley village, Nebraska",NE, Nebraska
10424,"Sholes village, Nebraska",NE, Nebraska
10425,"Shubert village, Nebraska",NE, Nebraska
10426,"Sidney, Nebraska",NE, Nebraska
10427,"Silver Creek village, Nebraska",NE, Nebraska
10428,"Smithfield village, Nebraska",NE, Nebraska
10429,"Snyder village, Nebraska",NE, Nebraska
10430,"South Bend village, Nebraska",NE, Nebraska
10431,"South Sioux City, Nebraska",NE, Nebraska
10432,"Spalding village, Nebraska",NE, Nebraska
10433,"Spencer village, Nebraska",NE, Nebraska
10434,"Sprague village, Nebraska",NE, Nebraska
10435,"Springfield, Nebraska",NE, Nebraska
10436,"Springview village, Nebraska",NE, Nebraska
10437,"Stamford village, Nebraska",NE, Nebraska
10438,"Stanton, Nebraska",NE, Nebraska
10439,"Staplehurst village, Nebraska",NE, Nebraska
10440,"Stapleton village, Nebraska",NE, Nebraska
10441,"Steele City village, Nebraska",NE, Nebraska
10442,"Steinauer village, Nebraska",NE, Nebraska
10443,"Stella village, Nebraska",NE, Nebraska
10444,"Sterling village, Nebraska",NE, Nebraska
10445,"Stockham village, Nebraska",NE, Nebraska
10446,"Stockville village, Nebraska",NE, Nebraska
10447,"Strang village, Nebraska",NE, Nebraska
10448,"Stratton village, Nebraska",NE, Nebraska
10449,"Stromsburg, Nebraska",NE, Nebraska
10450,"Stuart village, Nebraska",NE, Nebraska
10451,"Sumner village, Nebraska",NE, Nebraska
10452,"Superior, Nebraska",NE, Nebraska
10453,"Surprise village, Nebraska",NE, Nebraska
10454,"Sutherland village, Nebraska",NE, Nebraska
10455,"Sutton, Nebraska",NE, Nebraska
10456,"Swanton village, Nebraska",NE, Nebraska
10457,"Syracuse, Nebraska",NE, Nebraska
10458,"Table Rock village, Nebraska",NE, Nebraska
10459,"Talmage village, Nebraska",NE, Nebraska
10460,"Tarnov village, Nebraska",NE, Nebraska
10461,"Taylor village, Nebraska",NE, Nebraska
10462,"Tecumseh, Nebraska",NE, Nebraska
10463,"Tekamah, Nebraska",NE, Nebraska
10464,"Thayer village, Nebraska",NE, Nebraska
10465,"Thedford village, Nebraska",NE, Nebraska
10466,"Thurston village, Nebraska",NE, Nebraska
10467,"Tilden, Nebraska",NE, Nebraska
10468,"Tobias village, Nebraska",NE, Nebraska
10469,"Trenton village, Nebraska",NE, Nebraska
10470,"Trumbull village, Nebraska",NE, Nebraska
10471,"Uehling village, Nebraska",NE, Nebraska
10472,"Ulysses village, Nebraska",NE, Nebraska
10473,"Unadilla village, Nebraska",NE, Nebraska
10474,"Union village, Nebraska",NE, Nebraska
10475,"Upland village, Nebraska",NE, Nebraska
10476,"Utica village, Nebraska",NE, Nebraska
10477,"Valentine, Nebraska",NE, Nebraska
10478,"Valley, Nebraska",NE, Nebraska
10479,"Valparaiso village, Nebraska",NE, Nebraska
10480,"Venango village, Nebraska",NE, Nebraska
10481,"Verdel village, Nebraska",NE, Nebraska
10482,"Verdigre village, Nebraska",NE, Nebraska
10483,"Verdon village, Nebraska",NE, Nebraska
10484,"Virginia village, Nebraska",NE, Nebraska
10485,"Waco village, Nebraska",NE, Nebraska
10486,"Wahoo, Nebraska",NE, Nebraska
10487,"Wakefield, Nebraska",NE, Nebraska
10488,"Wallace village, Nebraska",NE, Nebraska
10489,"Walthill village, Nebraska",NE, Nebraska
10490,"Washington village, Nebraska",NE, Nebraska
10491,"Waterbury village, Nebraska",NE, Nebraska
10492,"Waterloo village, Nebraska",NE, Nebraska
10493,"Wauneta village, Nebraska",NE, Nebraska
10494,"Wausa village, Nebraska",NE, Nebraska
10495,"Waverly, Nebraska",NE, Nebraska
10496,"Wayne, Nebraska",NE, Nebraska
10497,"Weeping Water, Nebraska",NE, Nebraska
10498,"Wellfleet village, Nebraska",NE, Nebraska
10499,"Western village, Nebraska",NE, Nebraska
10500,"Weston village, Nebraska",NE, Nebraska
10501,"West Point, Nebraska",NE, Nebraska
10502,"Whitney village, Nebraska",NE, Nebraska
10503,"Wilber, Nebraska",NE, Nebraska
10504,"Wilcox village, Nebraska",NE, Nebraska
10505,"Wilsonville village, Nebraska",NE, Nebraska
10506,"Winnebago village, Nebraska",NE, Nebraska
10507,"Winnetoon village, Nebraska",NE, Nebraska
10508,"Winside village, Nebraska",NE, Nebraska
10509,"Winslow village, Nebraska",NE, Nebraska
10510,"Wisner, Nebraska",NE, Nebraska
10511,"Wolbach village, Nebraska",NE, Nebraska
10512,"Wood Lake village, Nebraska",NE, Nebraska
10513,"Wood River, Nebraska",NE, Nebraska
10514,"Wymore, Nebraska",NE, Nebraska
10515,"Wynot village, Nebraska",NE, Nebraska
10516,"York, Nebraska",NE, Nebraska
10517,"Yutan, Nebraska",NE, Nebraska
10518,"Boulder City, Nevada",NV, Nevada
10519,"Caliente, Nevada",NV, Nevada
10520,"Carlin, Nevada",NV, Nevada
10521,"Carson City, Nevada",NV, Nevada
10522,"Elko, Nevada",NV, Nevada
10523,"Ely, Nevada",NV, Nevada
10524,"Fallon, Nevada",NV, Nevada
10525,"Fernley, Nevada",NV, Nevada
10526,"Henderson, Nevada",NV, Nevada
10527,"Las Vegas, Nevada",NV, Nevada
10528,"Lovelock, Nevada",NV, Nevada
10529,"Mesquite, Nevada",NV, Nevada
10530,"North Las Vegas, Nevada",NV, Nevada
10531,"Reno, Nevada",NV, Nevada
10532,"Sparks, Nevada",NV, Nevada
10533,"Wells, Nevada",NV, Nevada
10534,"West Wendover, Nevada",NV, Nevada
10535,"Winnemucca, Nevada",NV, Nevada
10536,"Yerington, Nevada",NV, Nevada
10537,"Berlin, New Hampshire",NH, New Hampshire
10538,"Claremont, New Hampshire",NH, New Hampshire
10539,"Concord, New Hampshire",NH, New Hampshire
10540,"Dover, New Hampshire",NH, New Hampshire
10541,"Franklin, New Hampshire",NH, New Hampshire
10542,"Keene, New Hampshire",NH, New Hampshire
10543,"Laconia, New Hampshire",NH, New Hampshire
10544,"Lebanon, New Hampshire",NH, New Hampshire
10545,"Manchester, New Hampshire",NH, New Hampshire
10546,"Nashua, New Hampshire",NH, New Hampshire
10547,"Portsmouth, New Hampshire",NH, New Hampshire
10548,"Rochester, New Hampshire",NH, New Hampshire
10549,"Somersworth, New Hampshire",NH, New Hampshire
10550,"Absecon, New Jersey",NJ, New Jersey
10551,"Asbury Park, New Jersey",NJ, New Jersey
10552,"Atlantic City, New Jersey",NJ, New Jersey
10553,"Bayonne, New Jersey",NJ, New Jersey
10554,"Belvidere, New Jersey",NJ, New Jersey
10555,"Beverly, New Jersey",NJ, New Jersey
10556,"Boonton, New Jersey",NJ, New Jersey
10557,"Bridgeton, New Jersey",NJ, New Jersey
10558,"Brigantine, New Jersey",NJ, New Jersey
10559,"Burlington, New Jersey",NJ, New Jersey
10560,"Camden, New Jersey",NJ, New Jersey
10561,"Cape May, New Jersey",NJ, New Jersey
10562,"Clifton, New Jersey",NJ, New Jersey
10563,"Clinton, New Jersey",NJ, New Jersey
10564,"Corbin City, New Jersey",NJ, New Jersey
10565,"Dover, New Jersey",NJ, New Jersey
10566,"East Orange, New Jersey",NJ, New Jersey
10567,"Egg Harbor City, New Jersey",NJ, New Jersey
10568,"Elizabeth, New Jersey",NJ, New Jersey
10569,"Englewood, New Jersey",NJ, New Jersey
10570,"Estell Manor, New Jersey",NJ, New Jersey
10571,"Garfield, New Jersey",NJ, New Jersey
10572,"Gloucester City, New Jersey",NJ, New Jersey
10573,"Guttenberg, New Jersey",NJ, New Jersey
10574,"Hackensack, New Jersey",NJ, New Jersey
10575,"Hammonton, New Jersey",NJ, New Jersey
10576,"Harrison, New Jersey",NJ, New Jersey
10577,"Hoboken, New Jersey",NJ, New Jersey
10578,"Jersey City, New Jersey",NJ, New Jersey
10579,"Kearny, New Jersey",NJ, New Jersey
10580,"Lambertville, New Jersey",NJ, New Jersey
10581,"Linden, New Jersey",NJ, New Jersey
10582,"Linwood, New Jersey",NJ, New Jersey
10583,"Loch Arbour village, New Jersey",NJ, New Jersey
10584,"Long Branch, New Jersey",NJ, New Jersey
10585,"Margate City, New Jersey",NJ, New Jersey
10586,"Millville, New Jersey",NJ, New Jersey
10587,"Newark, New Jersey",NJ, New Jersey
10588,"New Brunswick, New Jersey",NJ, New Jersey
10589,"Newton, New Jersey",NJ, New Jersey
10590,"Northfield, New Jersey",NJ, New Jersey
10591,"North Wildwood, New Jersey",NJ, New Jersey
10592,"Ocean City, New Jersey",NJ, New Jersey
10593,"Passaic, New Jersey",NJ, New Jersey
10594,"Paterson, New Jersey",NJ, New Jersey
10595,"Perth Amboy, New Jersey",NJ, New Jersey
10596,"Phillipsburg, New Jersey",NJ, New Jersey
10597,"Plainfield, New Jersey",NJ, New Jersey
10598,"Pleasantville, New Jersey",NJ, New Jersey
10599,"Port Republic, New Jersey",NJ, New Jersey
10600,"Princeton, New Jersey",NJ, New Jersey
10601,"Rahway, New Jersey",NJ, New Jersey
10602,"Ridgefield Park village, New Jersey",NJ, New Jersey
10603,"Ridgewood village, New Jersey",NJ, New Jersey
10604,"Salem, New Jersey",NJ, New Jersey
10605,"Sea Isle City, New Jersey",NJ, New Jersey
10606,"Secaucus, New Jersey",NJ, New Jersey
10607,"Somers Point, New Jersey",NJ, New Jersey
10608,"South Amboy, New Jersey",NJ, New Jersey
10609,"Summit, New Jersey",NJ, New Jersey
10610,"Trenton, New Jersey",NJ, New Jersey
10611,"Union City, New Jersey",NJ, New Jersey
10612,"Ventnor City, New Jersey",NJ, New Jersey
10613,"Vineland, New Jersey",NJ, New Jersey
10614,"Westfield, New Jersey",NJ, New Jersey
10615,"West New York, New Jersey",NJ, New Jersey
10616,"Wildwood, New Jersey",NJ, New Jersey
10617,"Woodbury, New Jersey",NJ, New Jersey
10618,"Alamogordo, New Mexico",NM, New Mexico
10619,"Albuquerque, New Mexico",NM, New Mexico
10620,"Angel Fire village, New Mexico",NM, New Mexico
10621,"Anthony, New Mexico",NM, New Mexico
10622,"Artesia, New Mexico",NM, New Mexico
10623,"Aztec, New Mexico",NM, New Mexico
10624,"Bayard, New Mexico",NM, New Mexico
10625,"Belen, New Mexico",NM, New Mexico
10626,"Bernalillo, New Mexico",NM, New Mexico
10627,"Bloomfield, New Mexico",NM, New Mexico
10628,"Bosque Farms village, New Mexico",NM, New Mexico
10629,"Capitan village, New Mexico",NM, New Mexico
10630,"Carlsbad, New Mexico",NM, New Mexico
10631,"Carrizozo, New Mexico",NM, New Mexico
10632,"Causey village, New Mexico",NM, New Mexico
10633,"Chama village, New Mexico",NM, New Mexico
10634,"Cimarron village, New Mexico",NM, New Mexico
10635,"Clayton, New Mexico",NM, New Mexico
10636,"Cloudcroft village, New Mexico",NM, New Mexico
10637,"Clovis, New Mexico",NM, New Mexico
10638,"Columbus village, New Mexico",NM, New Mexico
10639,"Corona village, New Mexico",NM, New Mexico
10640,"Corrales village, New Mexico",NM, New Mexico
10641,"Cuba village, New Mexico",NM, New Mexico
10642,"Deming, New Mexico",NM, New Mexico
10643,"Des Moines village, New Mexico",NM, New Mexico
10644,"Dexter, New Mexico",NM, New Mexico
10645,"Dora village, New Mexico",NM, New Mexico
10646,"Eagle Nest village, New Mexico",NM, New Mexico
10647,"Edgewood, New Mexico",NM, New Mexico
10648,"Elephant Butte, New Mexico",NM, New Mexico
10649,"Elida, New Mexico",NM, New Mexico
10650,"Encino village, New Mexico",NM, New Mexico
10651,"Española, New Mexico",NM, New Mexico
10652,"Estancia, New Mexico",NM, New Mexico
10653,"Eunice, New Mexico",NM, New Mexico
10654,"Farmington, New Mexico",NM, New Mexico
10655,"Floyd village, New Mexico",NM, New Mexico
10656,"Folsom village, New Mexico",NM, New Mexico
10657,"Fort Sumner village, New Mexico",NM, New Mexico
10658,"Gallup, New Mexico",NM, New Mexico
10659,"Grady village, New Mexico",NM, New Mexico
10660,"Grants, New Mexico",NM, New Mexico
10661,"Grenville village, New Mexico",NM, New Mexico
10662,"Hagerman, New Mexico",NM, New Mexico
10663,"Hatch village, New Mexico",NM, New Mexico
10664,"Hobbs, New Mexico",NM, New Mexico
10665,"Hope village, New Mexico",NM, New Mexico
10666,"House village, New Mexico",NM, New Mexico
10667,"Hurley, New Mexico",NM, New Mexico
10668,"Jal, New Mexico",NM, New Mexico
10669,"Jemez Springs village, New Mexico",NM, New Mexico
10670,"Kirtland, New Mexico",NM, New Mexico
10671,"Lake Arthur, New Mexico",NM, New Mexico
10672,"Las Cruces, New Mexico",NM, New Mexico
10673,"Las Vegas, New Mexico",NM, New Mexico
10674,"Logan village, New Mexico",NM, New Mexico
10675,"Lordsburg, New Mexico",NM, New Mexico
10676,"Los Lunas village, New Mexico",NM, New Mexico
10677,"Los Ranchos de Albuquerque village, New Mexico",NM, New Mexico
10678,"Loving village, New Mexico",NM, New Mexico
10679,"Lovington, New Mexico",NM, New Mexico
10680,"Magdalena village, New Mexico",NM, New Mexico
10681,"Maxwell village, New Mexico",NM, New Mexico
10682,"Melrose village, New Mexico",NM, New Mexico
10683,"Mesilla, New Mexico",NM, New Mexico
10684,"Milan village, New Mexico",NM, New Mexico
10685,"Moriarty, New Mexico",NM, New Mexico
10686,"Mosquero village, New Mexico",NM, New Mexico
10687,"Mountainair, New Mexico",NM, New Mexico
10688,"Pecos village, New Mexico",NM, New Mexico
10689,"Peralta, New Mexico",NM, New Mexico
10690,"Portales, New Mexico",NM, New Mexico
10691,"Questa village, New Mexico",NM, New Mexico
10692,"Raton, New Mexico",NM, New Mexico
10693,"Red River, New Mexico",NM, New Mexico
10694,"Reserve village, New Mexico",NM, New Mexico
10695,"Rio Rancho, New Mexico",NM, New Mexico
10696,"Roswell, New Mexico",NM, New Mexico
10697,"Roy village, New Mexico",NM, New Mexico
10698,"Ruidoso village, New Mexico",NM, New Mexico
10699,"Ruidoso Downs, New Mexico",NM, New Mexico
10700,"San Jon village, New Mexico",NM, New Mexico
10701,"Santa Clara village, New Mexico",NM, New Mexico
10702,"Santa Fe, New Mexico",NM, New Mexico
10703,"Santa Rosa, New Mexico",NM, New Mexico
10704,"San Ysidro village, New Mexico",NM, New Mexico
10705,"Silver City, New Mexico",NM, New Mexico
10706,"Socorro, New Mexico",NM, New Mexico
10707,"Springer, New Mexico",NM, New Mexico
10708,"Taos, New Mexico",NM, New Mexico
10709,"Tatum, New Mexico",NM, New Mexico
10710,"Texico, New Mexico",NM, New Mexico
10711,"Tijeras village, New Mexico",NM, New Mexico
10712,"Truth or Consequences, New Mexico",NM, New Mexico
10713,"Tucumcari, New Mexico",NM, New Mexico
10714,"Tularosa village, New Mexico",NM, New Mexico
10715,"Vaughn, New Mexico",NM, New Mexico
10716,"Virden village, New Mexico",NM, New Mexico
10717,"Wagon Mound village, New Mexico",NM, New Mexico
10718,"Willard village, New Mexico",NM, New Mexico
10719,"Williamsburg village, New Mexico",NM, New Mexico
10720,"Adams village, New York",NY, New York
10721,"Addison village, New York",NY, New York
10722,"Afton village, New York",NY, New York
10723,"Airmont village, New York",NY, New York
10724,"Akron village, New York",NY, New York
10725,"Albany, New York",NY, New York
10726,"Albion village, New York",NY, New York
10727,"Alden village, New York",NY, New York
10728,"Alexander village, New York",NY, New York
10729,"Alexandria Bay village, New York",NY, New York
10730,"Alfred village, New York",NY, New York
10731,"Allegany village, New York",NY, New York
10732,"Almond village, New York",NY, New York
10733,"Altamont village, New York",NY, New York
10734,"Ames village, New York",NY, New York
10735,"Amityville village, New York",NY, New York
10736,"Amsterdam, New York",NY, New York
10737,"Andover village, New York",NY, New York
10738,"Angelica village, New York",NY, New York
10739,"Angola village, New York",NY, New York
10740,"Antwerp village, New York",NY, New York
10741,"Arcade village, New York",NY, New York
10742,"Ardsley village, New York",NY, New York
10743,"Argyle village, New York",NY, New York
10744,"Arkport village, New York",NY, New York
10745,"Asharoken village, New York",NY, New York
10746,"Athens village, New York",NY, New York
10747,"Atlantic Beach village, New York",NY, New York
10748,"Attica village, New York",NY, New York
10749,"Auburn, New York",NY, New York
10750,"Aurora village, New York",NY, New York
10751,"Avoca village, New York",NY, New York
10752,"Avon village, New York",NY, New York
10753,"Babylon village, New York",NY, New York
10754,"Bainbridge village, New York",NY, New York
10755,"Baldwinsville village, New York",NY, New York
10756,"Ballston Spa village, New York",NY, New York
10757,"Barker village, New York",NY, New York
10758,"Barneveld village, New York",NY, New York
10759,"Batavia, New York",NY, New York
10760,"Bath village, New York",NY, New York
10761,"Bayville village, New York",NY, New York
10762,"Beacon, New York",NY, New York
10763,"Bellerose village, New York",NY, New York
10764,"Belle Terre village, New York",NY, New York
10765,"Bellport village, New York",NY, New York
10766,"Belmont village, New York",NY, New York
10767,"Bemus Point village, New York",NY, New York
10768,"Bergen village, New York",NY, New York
10769,"Binghamton, New York",NY, New York
10770,"Black River village, New York",NY, New York
10771,"Blasdell village, New York",NY, New York
10772,"Bloomfield village, New York",NY, New York
10773,"Bloomingburg village, New York",NY, New York
10774,"Bolivar village, New York",NY, New York
10775,"Boonville village, New York",NY, New York
10776,"Brewster village, New York",NY, New York
10777,"Briarcliff Manor village, New York",NY, New York
10778,"Brightwaters village, New York",NY, New York
10779,"Broadalbin village, New York",NY, New York
10780,"Brockport village, New York",NY, New York
10781,"Brocton village, New York",NY, New York
10782,"Bronxville village, New York",NY, New York
10783,"Brookville village, New York",NY, New York
10784,"Brownville village, New York",NY, New York
10785,"Brushton village, New York",NY, New York
10786,"Buchanan village, New York",NY, New York
10787,"Buffalo, New York",NY, New York
10788,"Burdett village, New York",NY, New York
10789,"Burke village, New York",NY, New York
10790,"Caledonia village, New York",NY, New York
10791,"Cambridge village, New York",NY, New York
10792,"Camden village, New York",NY, New York
10793,"Camillus village, New York",NY, New York
10794,"Canajoharie village, New York",NY, New York
10795,"Canandaigua, New York",NY, New York
10796,"Canaseraga village, New York",NY, New York
10797,"Canastota village, New York",NY, New York
10798,"Candor village, New York",NY, New York
10799,"Canisteo village, New York",NY, New York
10800,"Canton village, New York",NY, New York
10801,"Cape Vincent village, New York",NY, New York
10802,"Carthage village, New York",NY, New York
10803,"Cassadaga village, New York",NY, New York
10804,"Castile village, New York",NY, New York
10805,"Castleton-on-Hudson village, New York",NY, New York
10806,"Castorland village, New York",NY, New York
10807,"Cato village, New York",NY, New York
10808,"Catskill village, New York",NY, New York
10809,"Cattaraugus village, New York",NY, New York
10810,"Cayuga village, New York",NY, New York
10811,"Cayuga Heights village, New York",NY, New York
10812,"Cazenovia village, New York",NY, New York
10813,"Cedarhurst village, New York",NY, New York
10814,"Celoron village, New York",NY, New York
10815,"Central Square village, New York",NY, New York
10816,"Centre Island village, New York",NY, New York
10817,"Champlain village, New York",NY, New York
10818,"Chateaugay village, New York",NY, New York
10819,"Chatham village, New York",NY, New York
10820,"Chaumont village, New York",NY, New York
10821,"Cherry Creek village, New York",NY, New York
10822,"Cherry Valley village, New York",NY, New York
